"ÉfÅ[É^ID","éûä‘(s)","MP joint(deg)",
428,3.558333,160.889565,
429,3.566667,161.247362,
430,3.575000,161.722202,
431,3.583333,161.963951,
432,3.591667,161.774202,
433,3.600000,161.240071,
434,3.608333,160.674662,
435,3.616667,160.437691,
436,3.625000,160.700285,
437,3.633333,161.263083,
438,3.641667,161.609586,
439,3.650000,161.267093,
440,3.658333,160.229453,
441,3.666667,159.035486,
442,3.675000,158.353170,
443,3.683333,158.411850,
444,3.691667,158.840092,
445,3.700000,159.092058,
446,3.708333,159.021355,
447,3.716667,158.979751,
448,3.725000,159.379904,
449,3.733333,160.231026,
450,3.741667,161.120947,
451,3.750000,161.618850,
452,3.758333,161.645061,
453,3.766667,161.460879,
454,3.775000,161.380354,
455,3.783333,161.507647,
456,3.791667,161.671902,
457,3.800000,161.575991,
458,3.808333,161.070228,
459,3.816667,160.335389,
460,3.825000,159.765458,
461,3.833333,159.628858,
462,3.841667,159.860953,
463,3.850000,160.210372,
464,3.858333,160.547931,
465,3.866667,160.944152,
466,3.875000,161.421585,
467,3.883333,161.728808,
468,3.891667,161.478237,
469,3.900000,160.553374,
470,3.908333,159.341391,
471,3.916667,158.508454,
472,3.925000,158.523478,
473,3.933333,159.348527,
474,3.941667,160.500421,
475,3.950000,161.400610,
476,3.958333,161.755191,
477,3.966667,161.689813,
478,3.975000,161.556496,
479,3.983333,161.589716,
480,3.991667,161.700878,
481,4.000000,161.596318,
482,4.008333,161.127366,
483,4.016667,160.506203,
484,4.025000,160.112253,
485,4.033333,160.093711,
486,4.041667,160.239692,
487,4.050000,160.276644,
488,4.058333,160.207561,
489,4.066667,160.259240,
490,4.075000,160.533237,
491,4.083333,160.836097,
492,4.091667,160.901451,
493,4.100000,160.708931,
494,4.108333,160.514855,
495,4.116667,160.586542,
496,4.125000,160.931749,
497,4.133333,161.262006,
498,4.141667,161.220875,
499,4.150000,160.700297,
500,4.158333,159.941042,
501,4.166667,159.311696,
502,4.175000,159.000757,
503,4.183333,158.902482,
504,4.191667,158.797264,
505,4.200000,158.677867,
506,4.208333,158.835361,
507,4.216667,159.524738,
508,4.225000,160.604364,
509,4.233333,161.566560,
510,4.241667,161.920401,
511,4.250000,161.568259,
512,4.258333,160.844150,
513,4.266667,160.225502,
514,4.275000,159.994339,
515,4.283333,160.097541,
516,4.291667,160.289785,
517,4.300000,160.397856,
518,4.308333,160.415531,
519,4.316667,160.377251,
520,4.325000,160.273951,
521,4.333333,160.148382,
522,4.341667,160.151864,
523,4.350000,160.392326,
524,4.358333,160.779161,
525,4.366667,161.099862,
526,4.375000,161.226842,
527,4.383333,161.181502,
528,4.391667,160.995310,
529,4.400000,160.600345,
530,4.408333,159.945505,
531,4.416667,159.199960,
532,4.425000,158.735204,
533,4.433333,158.819026,
534,4.441667,159.337039,
535,4.450000,159.851769,
536,4.458333,159.930836,
537,4.466667,159.490646,
538,4.475000,158.860308,
539,4.483333,158.437163,
540,4.491667,158.351733,
541,4.500000,158.470008,
542,4.508333,158.582095,
543,4.516667,158.558939,
544,4.525000,158.409074,
545,4.533333,158.265801,
546,4.541667,158.335826,
547,4.550000,158.802339,
548,4.558333,159.689742,
549,4.566667,160.759249,
550,4.575000,161.568497,
551,4.583333,161.758961,
552,4.591667,161.332995,
553,4.600000,160.660000,
554,4.608333,160.228218,
555,4.616667,160.253230,
556,4.625000,160.481962,
557,4.633333,160.464777,
558,4.641667,160.023228,
559,4.650000,159.399708,
560,4.658333,158.966238,
561,4.666667,158.861752,
562,4.675000,158.942017,
563,4.683333,159.009810,
564,4.691667,159.000402,
565,4.700000,158.959838,
566,4.708333,158.953290,
567,4.716667,159.057007,
568,4.725000,159.388461,
569,4.733333,160.027434,
570,4.741667,160.866803,
571,4.750000,161.600391,
572,4.758333,161.886046,
573,4.766667,161.539114,
574,4.775000,160.701708,
575,4.783333,159.864387,
576,4.791667,159.516185,
577,4.800000,159.725159,
578,4.808333,160.146010,
579,4.816667,160.374443,
580,4.825000,160.241300,
581,4.833333,159.872734,
582,4.841667,159.523172,
583,4.850000,159.367593,
584,4.858333,159.472266,
585,4.866667,159.825670,
586,4.875000,160.293903,
587,4.883333,160.621006,
588,4.891667,160.600737,
589,4.900000,160.295481,
590,4.908333,160.027204,
591,4.916667,160.091718,
592,4.925000,160.437086,
593,4.933333,160.650312,
594,4.941667,160.392788,
595,4.950000,159.846272,
596,4.958333,159.588468,
597,4.966667,159.999847,
598,4.975000,160.811026,
599,4.983333,161.299161,
600,4.991667,160.989367,
601,5.000000,160.110286,
602,5.008333,159.389570,
603,5.016667,159.375941,
604,5.025000,159.930373,
605,5.033333,160.458684,
606,5.041667,160.580274,
607,5.050000,160.433211,
608,5.058333,160.393581,
609,5.066667,160.601749,
610,5.075000,160.800177,
611,5.083333,160.664375,
612,5.091667,160.202516,
613,5.100000,159.732495,
614,5.108333,159.506772,
615,5.116667,159.469745,
616,5.125000,159.440753,
617,5.133333,159.426428,
618,5.141667,159.589961,
619,5.150000,159.939890,
620,5.158333,160.229801,
621,5.166667,160.268008,
622,5.175000,160.221712,
623,5.183333,160.430250,
624,5.191667,160.903785,
625,5.200000,161.173698,
626,5.208333,160.789708,
627,5.216667,159.903565,
628,5.225000,159.199827,
629,5.233333,159.238204,
630,5.241667,159.910425,
631,5.250000,160.569826,
632,5.258333,160.697904,
633,5.266667,160.376381,
634,5.275000,160.106966,
635,5.283333,160.248516,
636,5.291667,160.652381,
637,5.300000,160.861147,
638,5.308333,160.604883,
639,5.316667,160.058791,
640,5.325000,159.685612,
641,5.333333,159.790738,
642,5.341667,160.215056,
643,5.350000,160.513601,
644,5.358333,160.387232,
645,5.366667,159.901865,
646,5.375000,159.351834,
647,5.383333,158.977569,
648,5.391667,158.835179,
649,5.400000,158.885536,
650,5.408333,159.106841,
651,5.416667,159.460378,
652,5.425000,159.791761,
653,5.433333,159.897494,
654,5.441667,159.714541,
655,5.450000,159.378083,
656,5.458333,159.132873,
657,5.466667,159.158205,
658,5.475000,159.430956,
659,5.483333,159.837974,
660,5.491667,160.342721,
661,5.500000,160.922828,
662,5.508333,161.456824,
663,5.516667,161.755157,
664,5.525000,161.693956,
665,5.533333,161.341419,
666,5.541667,160.950428,
667,5.550000,160.792821,
668,5.558333,160.954588,
669,5.566667,161.280121,
670,5.575000,161.538720,
671,5.583333,161.639446,
672,5.591667,161.667103,
673,5.600000,161.720064,
674,5.608333,161.736973,
675,5.616667,161.507851,
676,5.625000,160.886497,
677,5.633333,159.993404,
678,5.641667,159.169184,
679,5.650000,158.751866,
680,5.658333,158.866816,
681,5.666667,159.326149,
682,5.675000,159.769649,
683,5.683333,159.962373,
684,5.691667,159.923306,
685,5.700000,159.828857,
686,5.708333,159.818661,
687,5.716667,159.854607,
688,5.725000,159.791487,
689,5.733333,159.564600,
690,5.741667,159.325763,
691,5.750000,159.307068,
692,5.758333,159.445897,
693,5.766667,159.392683,
694,5.775000,158.982216,
695,5.783333,158.474710,
696,5.791667,158.374044,
697,5.800000,158.981977,
698,5.808333,160.001615,
699,5.816667,160.728098,
700,5.825000,160.724652,
701,5.833333,160.229470,
702,5.841667,159.885790,
703,5.850000,160.104863,
704,5.858333,160.678216,
705,5.866667,160.996746,
706,5.875000,160.654149,
707,5.883333,159.830929,
708,5.891667,159.081879,
709,5.900000,158.803072,
710,5.908333,158.954209,
711,5.916667,159.247529,
712,5.925000,159.498033,
713,5.933333,159.724260,
714,5.941667,159.971773,
715,5.950000,160.178357,
716,5.958333,160.260789,
717,5.966667,160.251926,
718,5.975000,160.260598,
719,5.983333,160.308227,
720,5.991667,160.285524,
721,6.000000,160.089192,
722,6.008333,159.732764,
723,6.016667,159.302175,
724,6.025000,158.869980,
725,6.033333,158.495476,
726,6.041667,158.256843,
727,6.050000,158.199978,
728,6.058333,158.266513,
729,6.066667,158.326561,
730,6.075000,158.293180,
731,6.083333,158.203610,
732,6.091667,158.161101,
733,6.100000,158.191313,
734,6.108333,158.206912,
735,6.116667,158.108255,
736,6.125000,157.867871,
737,6.133333,157.519840,
738,6.141667,157.108927,
739,6.150000,156.674127,
740,6.158333,156.270013,
741,6.166667,155.976285,
742,6.175000,155.878231,
743,6.183333,156.035342,
744,6.191667,156.433444,
745,6.200000,156.916547,
746,6.208333,157.165869,
747,6.216667,156.835432,
748,6.225000,155.835441,
749,6.233333,154.508220,
750,6.241667,153.423220,
751,6.250000,152.931871,
752,6.258333,152.915309,
753,6.266667,152.951390,
754,6.275000,152.720929,
755,6.283333,152.253711,
756,6.291667,151.797349,
757,6.300000,151.496416,
758,6.308333,151.237304,
759,6.316667,150.788934,
760,6.325000,150.062246,
761,6.333333,149.228826,
762,6.341667,148.593573,
763,6.350000,148.347473,
